time,CH1,CH2,trigger
0.0062000,0.12101,-0.48550,0.0
0.0062200,-0.05493,-0.54388,0.0
0.0062400,-0.23163,-0.58615,0.0
0.0062600,-0.40993,-0.61069,0.0
0.0062800,-0.58422,-0.61654,0.0
0.0063000,-0.74303,-0.60341,0.0
0.0063200,-0.87432,-0.57173,0.0
0.0063400,-0.97163,-0.52265,0.0
0.0063600,-1.03633,-0.45792,0.0
0.0063800,-1.07437,-0.37986,0.0
0.0064000,-1.09007,-0.29117,0.0
0.0064200,-1.08183,-0.19484,0.0
0.0064400,-1.04304,-0.09395,0.0
0.0064600,-0.96759,0.00838,0.0
0.0064800,-0.85560,0.10921,0.0
0.0065000,-0.71500,0.20578,0.0
0.0065200,-0.55768,0.29561,0.0
0.0065400,-0.39305,0.37655,0.0
0.0065600,-0.22403,0.44672,0.0
0.0065800,-0.04832,0.50457,0.0
0.0066000,0.13598,0.54883,0.0
0.0066200,0.32496,0.57851,0.0
0.0066400,0.50794,0.59285,0.0
0.0066600,0.67185,0.59139,0.0
0.0066800,0.80762,0.57394,1.0
0.0067000,0.91384,0.54063,0.0
0.0067200,0.99485,0.49199,0.0
0.0067400,1.05493,0.42893,0.0
0.0067600,1.09306,0.35284,0.0
0.0067800,1.10241,0.26557,0.0
0.0068000,1.07497,0.16942,0.0
0.0068200,1.00774,0.06715,0.0
0.0068400,0.90579,-0.03818,0.0
0.0068600,0.77962,-0.14322,0.0
0.0068800,0.63907,-0.24457,0.0
0.0069000,0.48820,-0.33883,0.0
0.0069200,0.32518,-0.42285,0.0
0.0069400,0.14706,-0.49382,0.0
0.0069600,-0.04420,-0.54944,0.0
0.0069800,-0.23939,-0.58801,0.0
0.0070000,-0.42515,-0.60849,0.0
0.0070200,-0.59040,-0.61051,0.0
0.0070400,-0.73102,-0.59438,0.0
0.0070600,-0.84957,-0.56102,0.0
0.0070800,-0.95006,-0.51184,0.0
0.0071000,-1.03212,-0.44870,0.0
0.0071200,-1.08909,-0.37373,0.0
0.0071400,-1.11151,-0.28928,0.0
0.0071600,-1.09346,-0.19779,0.0
0.0071800,-1.03677,-0.10173,0.0
