time,CH1,CH2,trigger
0.0025600,-0.04773,0.31288,0.0
0.0025800,0.03507,0.34144,0.0
0.0026000,0.12966,0.36581,0.0
0.0026200,0.23399,0.38500,0.0
0.0026400,0.33656,0.39798,0.0
0.0026600,0.42412,0.40373,0.0
0.0026800,0.49075,0.40142,0.0
0.0027000,0.54139,0.39049,0.0
0.0027200,0.58698,0.37074,0.0
0.0027400,0.63522,0.34243,0.0
0.0027600,0.68380,0.30624,0.0
0.0027800,0.72164,0.26323,0.0
0.0028000,0.73693,0.21481,0.0
0.0028200,0.72601,0.16258,0.0
0.0028400,0.69600,0.10821,0.0
0.0028600,0.65937,0.05334,1.0
0.0028800,0.62446,-0.00060,1.0
0.0029000,0.58940,-0.05241,0.0
0.0029200,0.54405,-0.10126,0.0
0.0029400,0.47848,-0.14660,0.0
0.0029600,0.39144,-0.18823,0.0
0.0029800,0.29219,-0.22612,0.0
0.0030000,0.19439,-0.26040,0.0
0.0030200,0.10664,-0.29121,0.0
0.0030400,0.02697,-0.31861,0.0
0.0030600,-0.05439,-0.34250,0.0
0.0030800,-0.14624,-0.36255,0.0
0.0031000,-0.24836,-0.37823,0.0
0.0031200,-0.35047,-0.38881,0.0
0.0031400,-0.43894,-0.39346,0.0
0.0031600,-0.50622,-0.39132,0.0
0.0031800,-0.55560,-0.38168,0.0
0.0032000,-0.59772,-0.36402,0.0
0.0032200,-0.64147,-0.33815,0.0
0.0032400,-0.68645,-0.30430,0.0
0.0032600,-0.72266,-0.26310,0.0
0.0032800,-0.73781,-0.21560,0.0
0.0033000,-0.72655,-0.16318,0.0
0.0033200,-0.69446,-0.10749,0.0
0.0033400,-0.65384,-0.05026,0.0
0.0033600,-0.61439,0.00678,0.0
0.0033800,-0.57611,0.06203,0.0
0.0034000,-0.52981,0.11417,0.0
0.0034200,-0.46492,0.16222,0.0
0.0034400,-0.37842,0.20552,0.0
0.0034600,-0.27813,0.24378,0.0
0.0034800,-0.17767,0.27699,0.0
0.0035000,-0.08706,0.30534,0.0
0.0035200,-0.00616,0.32910,0.0
0.0035400,0.07401,0.34853,0.0
0.0035600,0.16310,0.36379,0.0
0.0035800,0.26271,0.37483,0.0
0.0036000,0.36394,0.38141,0.0
0.0036200,0.45308,0.38308,0.0
0.0036400,0.52110,0.37924,0.0
0.0036600,0.56954,0.36924,0.0
0.0036800,0.60843,0.35247,0.0
0.0037000,0.64769,0.32849,0.0
0.0037200,0.68876,0.29713,0.0
0.0037400,0.72298,0.25857,0.0
0.0037600,0.73783,0.21340,0.0
0.0037800,0.72639,0.16260,0.0
0.0038000,0.69259,0.10752,0.0
0.0038200,0.64827,0.04977,1.0
0.0038400,0.60429,-0.00888,1.0
0.0038600,0.56251,-0.06664,0.0
0.0038800,0.51496,-0.12183,0.0
0.0039000,0.45066,-0.17302,0.0
0.0039200,0.36495,-0.21909,0.0
0.0039400,0.26403,-0.25930,0.0
0.0039600,0.16121,-0.29329,0.0
0.0039800,0.06776,-0.32104,0.0
0.0040000,-0.01463,-0.34280,0.0
0.0040200,-0.09389,-0.35895,0.0
0.0040400,-0.18025,-0.36997,0.0
0.0040600,-0.27707,-0.37623,0.0
0.0040800,-0.37700,-0.37799,0.0
0.0041000,-0.46655,-0.37529,0.0
0.0041200,-0.53534,-0.36798,0.0
0.0041400,-0.58313,-0.35571,0.0
0.0041600,-0.61908,-0.33805,0.0
0.0041800,-0.65387,-0.31453,0.0
0.0042000,-0.69078,-0.28480,0.0
0.0042200,-0.72264,-0.24869,0.0
0.0042400,-0.73698,-0.20637,0.0
0.0042600,-0.72548,-0.15834,0.0
0.0042800,-0.69032,-0.10552,0.0
0.0043000,-0.64263,-0.04916,0.0
0.0043200,-0.59417,0.00918,0.0
0.0043400,-0.54868,0.06777,0.0
0.0043600,-0.49956,0.12479,0.0
0.0043800,-0.43572,0.17855,0.0
0.0044000,-0.35100,0.22750,0.0
0.0044200,-0.24985,0.27047,0.0
0.0044400,-0.14501,0.30661,0.0
0.0044600,-0.04877,0.33552,0.0
0.0044800,0.03532,0.35717,0.0
0.0045000,0.11396,0.37183,0.0
0.0045200,0.19769,0.38002,0.0
0.0045400,0.29148,0.38237,0.0
0.0045600,0.38972,0.37951,0.0
0.0045800,0.47936,0.37194,0.0
0.0046000,0.54890,0.36002,0.0
0.0046200,0.59630,0.34388,0.0
0.0046400,0.62962,0.32347,0.0
0.0046600,0.66004,0.29854,0.0
0.0046800,0.69258,0.26881,0.0
0.0047000,0.72170,0.23402,0.0
0.0047200,0.73529,0.19403,0.0
0.0047400,0.72380,0.14898,0.0
0.0047600,0.68760,0.09929,0.0
0.0047800,0.63689,0.04576,1.0
0.0048000,0.58408,-0.01046,0.0
0.0048200,0.53467,-0.06792,0.0
0.0048400,0.48366,-0.12496,0.0
0.0048600,0.42012,-0.17982,0.0
0.0048800,0.33651,-0.23078,0.0
0.0049000,0.23552,-0.27628,0.0
0.0049200,0.12904,-0.31508,0.0
0.0049400,0.03013,-0.34628,0.0
0.0049600,-0.05585,-0.36942,0.0
0.0049800,-0.13417,-0.38446,0.0
0.0050000,-0.21540,-0.39171,0.0
0.0050200,-0.30600,-0.39178,0.0
0.0050400,-0.40214,-0.38544,0.0
0.0050600,-0.49151,-0.37353,0.0
0.0050800,-0.56174,-0.35684,0.0
0.0051000,-0.60899,-0.33599,0.0
0.0051200,-0.64000,-0.31141,0.0
0.0051400,-0.66620,-0.28331,0.0
0.0051600,-0.69418,-0.25169,0.0
0.0051800,-0.72022,-0.21645,0.0
0.0052000,-0.73277,-0.17742,0.0
0.0052200,-0.72130,-0.13451,0.0
0.0052400,-0.68438,-0.08782,0.0
0.0052600,-0.63102,-0.03769,0.0
0.0052800,-0.57401,0.01522,0.0
0.0053000,-0.52055,0.06989,0.0
0.0053200,-0.46734,0.12503,0.0
0.0053400,-0.40387,0.17908,0.0
0.0053600,-0.32148,0.23038,0.0
0.0053800,-0.22101,0.27725,0.0
0.0054000,-0.11328,0.31816,0.0
0.0054200,-0.01187,0.35183,0.0
0.0054400,0.07615,0.37732,0.0
0.0054600,0.15445,0.39415,0.0
0.0054800,0.23336,0.40223,0.0
0.0055000,0.32063,0.40193,0.0
0.0055200,0.41431,0.39390,0.0
0.0055400,0.50304,0.37906,0.0
0.0055600,0.57384,0.35844,0.0
0.0055800,0.62112,0.33305,0.0
0.0056000,0.65016,0.30379,0.0
0.0056200,0.67232,0.27136,0.0
0.0056400,0.69565,0.23624,0.0
0.0056600,0.71825,0.19869,0.0
0.0056800,0.72946,0.15876,0.0
0.0057000,0.71796,0.11642,0.0
0.0057200,0.68058,0.07161,1.0
0.0057400,0.62495,0.02441,1.0
0.0057600,0.56397,-0.02495,0.0
0.0057800,0.50638,-0.07592,0.0
0.0058000,0.45066,-0.12769,0.0
0.0058200,0.38702,-0.17911,0.0
0.0058400,0.30587,-0.22881,0.0
0.0058600,0.20626,-0.27525,0.0
0.0058800,0.09770,-0.31685,0.0
0.0059000,-0.00599,-0.35213,0.0
0.0059200,-0.09615,-0.37981,0.0
0.0059400,-0.17473,-0.39897,0.0
0.0059600,-0.25153,-0.40907,0.0
0.0059800,-0.33542,-0.41003,0.0
0.0060000,-0.42628,-0.40221,0.0
0.0060200,-0.51399,-0.38633,0.0
0.0060400,-0.58519,-0.36340,0.0
0.0060600,-0.63265,-0.33460,0.0
0.0060800,-0.66004,-0.30116,0.0
0.0061000,-0.67840,-0.26421,0.0
0.0061200,-0.69701,-0.22473,0.0
0.0061400,-0.71586,-0.18344,0.0
0.0061600,-0.72539,-0.14084,0.0
0.0061800,-0.71378,-0.09718,0.0
0.0062000,-0.67617,-0.05252,0.0
0.0062200,-0.61866,-0.00689,0.0
0.0062400,-0.55397,0.03970,0.0
0.0062600,-0.49220,0.08707,0.0
0.0062800,-0.43369,0.13486,0.0
0.0063000,-0.36961,0.18243,0.0
0.0063200,-0.28969,0.22885,0.0
0.0063400,-0.19122,0.27294,0.0
0.0063600,-0.08224,0.31333,0.0
0.0063800,0.02346,0.34860,0.0
0.0064000,0.11580,0.37734,0.0
0.0064200,0.19493,0.39834,0.0
0.0064400,0.26988,0.41068,0.0
0.0064600,0.35037,0.41382,0.0
0.0064800,0.43811,0.40765,0.0
0.0065000,0.52439,0.39254,0.0
0.0065200,0.59576,0.36923,0.0
0.0065400,0.64350,0.33881,0.0
0.0065600,0.66958,0.30258,0.0
0.0065800,0.68440,0.26194,0.0
0.0066000,0.69829,0.21823,0.0
0.0066200,0.71311,0.17267,0.0
0.0066400,0.72061,0.12622,0.0
0.0066600,0.70875,0.07960,0.0
0.0066800,0.67110,0.03323,1.0
0.0067000,0.61208,-0.01267,0.0
0.0067200,0.54398,-0.05805,0.0
0.0067400,0.47805,-0.10289,0.0
0.0067600,0.41651,-0.14715,0.0
0.0067800,0.35169,-0.19059,0.0
0.0068000,0.27293,-0.23278,0.0
0.0068200,0.17584,-0.27303,0.0
0.0068400,0.06687,-0.31040,0.0
0.0068600,-0.04054,-0.34372,0.0
0.0068800,-0.13505,-0.37175,0.0
0.0069000,-0.21499,-0.39321,0.0
0.0069200,-0.28837,-0.40699,0.0
0.0069400,-0.36549,-0.41218,0.0
0.0069600,-0.44985,-0.40827,0.0
0.0069800,-0.53429,-0.39514,0.0
0.0070000,-0.60556,-0.37313,0.0
0.0070200,-0.65365,-0.34300,0.0
0.0070400,-0.67870,-0.30588,0.0
0.0070600,-0.69029,-0.26315,0.0
0.0070800,-0.69952,-0.21634,0.0
0.0071000,-0.71006,-0.16697,0.0
0.0071200,-0.71518,-0.11646,0.0
0.0071400,-0.70288,-0.06599,0.0
0.0071600,-0.66531,-0.01648,0.0
0.0071800,-0.60515,0.03147,0.0
