time,CH1,CH2,trigger
0.0022200,-0.12744,0.04708,0.0
0.0022400,-0.04042,0.08514,0.0
0.0022600,0.02913,0.11821,0.0
0.0022800,0.08087,0.14330,1.0
0.0023000,0.12787,0.15792,0.0
0.0023200,0.18249,0.16030,0.0
0.0023400,0.24310,0.14964,0.0
0.0023600,0.29231,0.12625,0.0
0.0023800,0.30811,0.09157,0.0
0.0024000,0.27971,0.04816,0.0
0.0024200,0.21573,-0.00053,0.0
0.0024400,0.13859,-0.05044,0.0
0.0024600,0.06919,-0.09724,0.0
0.0024800,0.01375,-0.13673,0.0
0.0025000,-0.03741,-0.16526,0.0
0.0025200,-0.09842,-0.18010,0.0
0.0025400,-0.17285,-0.17970,0.0
0.0025600,-0.24712,-0.16389,0.0
0.0025800,-0.29763,-0.13389,0.0
0.0026000,-0.30645,-0.09227,0.0
0.0026200,-0.27356,-0.04264,0.0
0.0026400,-0.21635,0.01063,0.0
0.0026600,-0.15680,0.06283,0.0
0.0026800,-0.10617,0.10938,0.0
0.0027000,-0.05896,0.14625,0.0
0.0027200,-0.00055,0.17031,0.0
0.0027400,0.07766,0.17966,1.0
0.0027600,0.16748,0.17374,0.0
0.0027800,0.24632,0.15338,0.0
0.0028000,0.29110,0.12067,0.0
0.0028200,0.29315,0.07873,0.0
0.0028400,0.26301,0.03139,0.0
0.0028600,0.22131,-0.01718,0.0
0.0028800,0.18308,-0.06288,0.0
0.0029000,0.14740,-0.10203,0.0
0.0029200,0.10045,-0.13171,0.0
0.0029400,0.02935,-0.14992,0.0
0.0029600,-0.06422,-0.15577,0.0
0.0029800,-0.16122,-0.14939,0.0
0.0030000,-0.23592,-0.13194,0.0
0.0030200,-0.27208,-0.10536,0.0
0.0030400,-0.27229,-0.07217,0.0
0.0030600,-0.25370,-0.03519,0.0
0.0030800,-0.23343,0.00268,0.0
0.0031000,-0.21513,0.03873,0.0
0.0031200,-0.18711,0.07060,0.0
0.0031400,-0.13327,0.09641,0.0
0.0031600,-0.04848,0.11485,0.0
0.0031800,0.05399,0.12516,0.0
0.0032000,0.14868,0.12713,0.0
0.0032200,0.21358,0.12102,0.0
0.0032400,0.24323,0.10748,0.0
0.0032600,0.24955,0.08751,0.0
0.0032800,0.24998,0.06234,0.0
0.0033000,0.25231,0.03342,0.0
0.0033200,0.24808,0.00233,0.0
0.0033400,0.21955,-0.02922,0.0
0.0033600,0.15509,-0.05944,0.0
0.0033800,0.06064,-0.08655,0.0
0.0034000,-0.04151,-0.10879,0.0
0.0034200,-0.12607,-0.12454,0.0
0.0034400,-0.18027,-0.13245,0.0
0.0034600,-0.20968,-0.13153,0.0
0.0034800,-0.23034,-0.12130,0.0
0.0035000,-0.25341,-0.10190,0.0
0.0035200,-0.27448,-0.07416,0.0
0.0035400,-0.27599,-0.03961,0.0
0.0035600,-0.24086,-0.00048,0.0
0.0035800,-0.16690,0.04046,0.0
0.0036000,-0.07075,0.08005,0.0
0.0036200,0.02192,0.11501,0.0
0.0036400,0.09255,0.14220,1.0
0.0036600,0.13999,0.15895,0.0
0.0036800,0.17733,0.16333,0.0
0.0037000,0.21803,0.15441,0.0
0.0037200,0.26228,0.13235,0.0
0.0037400,0.29448,0.09854,0.0
0.0037600,0.29386,0.05546,0.0
0.0037800,0.25022,0.00657,0.0
0.0038000,0.17262,-0.04405,0.0
0.0038200,0.08426,-0.09199,0.0
0.0038400,0.00733,-0.13297,0.0
0.0038600,-0.05061,-0.16324,0.0
0.0038800,-0.09855,-0.17993,0.0
0.0039000,-0.15099,-0.18137,0.0
0.0039200,-0.21283,-0.16726,0.0
0.0039400,-0.27214,-0.13873,0.0
0.0039600,-0.30665,-0.09823,0.0
0.0039800,-0.29916,-0.04932,0.0
0.0040000,-0.25012,0.00370,0.0
0.0040200,-0.17768,0.05612,0.0
0.0040400,-0.10517,0.10337,0.0
0.0040600,-0.04556,0.14135,0.0
0.0040800,0.00531,0.16689,0.0
0.0041000,0.06166,0.17798,1.0
0.0041200,0.13279,0.17395,0.0
0.0041400,0.21180,0.15550,0.0
0.0041600,0.27734,0.12458,0.0
0.0041800,0.30706,0.08418,0.0
0.0042000,0.29272,0.03801,0.0
0.0042200,0.24546,-0.00985,0.0
0.0042400,0.18717,-0.05537,0.0
0.0042600,0.13470,-0.09492,0.0
0.0042800,0.08898,-0.12554,0.0
0.0043000,0.03732,-0.14519,0.0
0.0043200,-0.03317,-0.15288,0.0
0.0043400,-0.12157,-0.14861,0.0
0.0043600,-0.20984,-0.13338,0.0
0.0043800,-0.27290,-0.10894,0.0
0.0044000,-0.29476,-0.07766,0.0
0.0044200,-0.27837,-0.04218,0.0
0.0044400,-0.24185,-0.00528,0.0
0.0044600,-0.20405,0.03043,0.0
0.0044800,-0.17074,0.06262,0.0
0.0045000,-0.13189,0.08941,0.0
0.0045200,-0.07216,0.10940,0.0
0.0045400,0.01380,0.12172,0.0
0.0045600,0.11335,0.12600,1.0
0.0045800,0.20147,0.12231,0.0
0.0046000,0.25622,0.11110,0.0
0.0046200,0.27213,0.09317,0.0
0.0046400,0.26167,0.06958,0.0
0.0046600,0.24371,0.04165,0.0
0.0046800,0.22812,0.01088,0.0
0.0047000,0.20849,-0.02105,0.0
0.0047200,0.16843,-0.05232,0.0
0.0047400,0.09666,-0.08104,0.0
0.0047600,-0.00108,-0.10532,0.0
0.0047800,-0.10267,-0.12338,0.0
0.0048000,-0.18269,-0.13365,0.0
0.0048200,-0.22797,-0.13498,0.0
0.0048400,-0.24412,-0.12669,0.0
0.0048600,-0.24807,-0.10877,0.0
0.0048800,-0.25279,-0.08194,0.0
0.0049000,-0.25605,-0.04767,0.0
0.0049200,-0.24201,-0.00819,0.0
0.0049400,-0.19450,0.03369,0.0
0.0049600,-0.11155,0.07472,0.0
0.0049800,-0.00983,0.11149,0.0
0.0050000,0.08458,0.14073,1.0
0.0050200,0.15240,0.15958,0.0
0.0050400,0.19194,0.16598,0.0
0.0050600,0.21657,0.15882,0.0
0.0050800,0.24104,0.13817,0.0
0.0051000,0.26753,0.10530,0.0
0.0051200,0.28238,0.06267,0.0
0.0051400,0.26609,0.01369,0.0
0.0051600,0.20903,-0.03752,0.0
0.0051800,0.12055,-0.08650,0.0
0.0052000,0.02438,-0.12889,0.0
0.0052200,-0.05628,-0.16084,0.0
0.0052400,-0.11283,-0.17935,0.0
0.0052600,-0.15382,-0.18263,0.0
0.0052800,-0.19439,-0.17027,0.0
0.0053000,-0.24100,-0.14327,0.0
0.0053200,-0.28359,-0.10398,0.0
0.0053400,-0.30137,-0.05588,0.0
0.0053600,-0.27796,-0.00323,0.0
0.0053800,-0.21425,0.04930,0.0
0.0054000,-0.12901,0.09714,0.0
0.0054200,-0.04671,0.13615,0.0
0.0054400,0.01823,0.16311,0.0
0.0054600,0.06889,0.17590,1.0
0.0054800,0.11936,0.17376,0.0
0.0055000,0.17988,0.15724,0.0
0.0055200,0.24514,0.12817,0.0
0.0055400,0.29527,0.08939,0.0
0.0055600,0.30884,0.04450,0.0
0.0055800,0.27813,-0.00254,0.0
0.0056000,0.21487,-0.04778,0.0
0.0056200,0.14207,-0.08761,0.0
0.0056400,0.07826,-0.11909,0.0
0.0056600,0.02598,-0.14012,0.0
0.0056800,-0.02659,-0.14961,0.0
0.0057000,-0.09255,-0.14744,0.0
0.0057200,-0.17208,-0.13444,0.0
0.0057400,-0.24843,-0.11221,0.0
0.0057600,-0.29742,-0.08289,0.0
0.0057800,-0.30354,-0.04901,0.0
0.0058000,-0.27020,-0.01318,0.0
0.0058200,-0.21646,0.02208,0.0
0.0058400,-0.16286,0.05450,0.0
0.0058600,-0.11712,0.08217,0.0
0.0058800,-0.07071,0.10365,0.0
0.0059000,-0.00884,0.11794,0.0
0.0059200,0.07435,0.12451,1.0
0.0059400,0.16713,0.12324,0.0
0.0059600,0.24527,0.11439,0.0
0.0059800,0.28717,0.09855,0.0
0.0060000,0.28757,0.07661,0.0
0.0060200,0.25959,0.04976,0.0
0.0060400,0.22355,0.01940,0.0
0.0060600,0.19138,-0.01280,0.0
0.0060800,0.15861,-0.04502,0.0
0.0061000,0.11005,-0.07527,0.0
0.0061200,0.03461,-0.10153,0.0
0.0061400,-0.06245,-0.12185,0.0
0.0061600,-0.15958,-0.13449,0.0
0.0061800,-0.23148,-0.13807,0.0
0.0062000,-0.26490,-0.13176,0.0
0.0062200,-0.26567,-0.11538,0.0
0.0062400,-0.25177,-0.08954,0.0
0.0062600,-0.23804,-0.05567,0.0
0.0062800,-0.22441,-0.01594,0.0
0.0063000,-0.19676,0.02678,0.0
0.0063200,-0.13970,0.06916,0.0
0.0063400,-0.05124,0.10767,0.0
0.0063600,0.05215,0.13889,0.0
0.0063800,0.14435,0.15982,0.0
0.0064000,0.20566,0.16824,0.0
0.0064200,0.23414,0.16288,0.0
0.0064400,0.24363,0.14369,0.0
0.0064600,0.25034,0.11186,0.0
0.0064800,0.25855,0.06977,0.0
0.0065000,0.25658,0.02081,0.0
0.0065200,0.22623,-0.03088,0.0
0.0065400,0.15830,-0.08080,0.0
0.0065600,0.06222,-0.12451,0.0
0.0065800,-0.03798,-0.15806,0.0
0.0066000,-0.11843,-0.17836,0.0
0.0066200,-0.16980,-0.18348,0.0
0.0066400,-0.20046,-0.17290,0.0
0.0066600,-0.22642,-0.14748,0.0
0.0066800,-0.25588,-0.10949,0.0
0.0067000,-0.28083,-0.06231,0.0
0.0067200,-0.28204,-0.01015,0.0
0.0067400,-0.24396,0.04239,0.0
0.0067600,-0.16783,0.09070,0.0
0.0067800,-0.07286,0.13066,0.0
0.0068000,0.01560,0.15896,0.0
0.0068200,0.08201,0.17343,1.0
0.0068400,0.12860,0.17316,0.0
0.0068600,0.16963,0.15861,0.0
0.0068800,0.21651,0.13144,0.0
0.0069000,0.26575,0.09437,0.0
0.0069200,0.29916,0.05085,0.0
0.0069400,0.29636,0.00473,0.0
0.0069600,0.25018,-0.04012,0.0
0.0069800,0.17285,-0.08014,0.0
0.0070000,0.08834,-0.11239,0.0
0.0070200,0.01660,-0.13473,0.0
0.0070400,-0.03846,-0.14597,0.0
0.0070600,-0.08805,-0.14589,0.0
0.0070800,-0.14576,-0.13514,0.0
0.0071000,-0.21313,-0.11514,0.0
0.0071200,-0.27495,-0.08787,0.0
0.0071400,-0.30822,-0.05567,0.0
0.0071600,-0.29802,-0.02099,0.0
0.0071800,-0.24825,0.01372,0.0
