time,CH1,CH2,trigger
0.0020200,-0.79229,-0.31876,0.0
0.0020400,-0.83449,-0.24174,0.0
0.0020600,-0.82133,-0.15392,0.0
0.0020800,-0.75989,-0.05965,0.0
0.0021000,-0.66470,0.03659,0.0
0.0021200,-0.54817,0.13033,0.0
0.0021400,-0.41413,0.21737,0.0
0.0021600,-0.25923,0.29380,0.0
0.0021800,-0.08103,0.35624,0.0
0.0022000,0.11394,0.40185,0.0
0.0022200,0.30854,0.42849,0.0
0.0022400,0.48143,0.43478,1.0
0.0022600,0.61702,0.42018,0.0
0.0022800,0.71148,0.38503,0.0
0.0023000,0.77057,0.33061,0.0
0.0023200,0.80117,0.25914,0.0
0.0023400,0.80329,0.17373,0.0
0.0023600,0.76887,0.07829,0.0
0.0023800,0.68832,-0.02257,0.0
0.0024000,0.55977,-0.12380,0.0
0.0024200,0.39380,-0.22011,0.0
0.0024400,0.20976,-0.30628,0.0
0.0024600,0.02638,-0.37746,0.0
0.0024800,-0.14638,-0.42947,0.0
0.0025000,-0.30839,-0.45911,0.0
0.0025200,-0.46257,-0.46439,0.0
0.0025400,-0.60618,-0.44468,0.0
0.0025600,-0.72695,-0.40081,0.0
0.0025800,-0.80759,-0.33504,0.0
0.0026000,-0.83523,-0.25096,0.0
0.0026200,-0.80885,-0.15323,0.0
0.0026400,-0.73907,-0.04737,0.0
0.0026600,-0.64038,0.06069,0.0
0.0026800,-0.52202,0.16491,0.0
0.0027000,-0.38420,0.25956,0.0
0.0027200,-0.22262,0.33953,0.0
0.0027400,-0.03743,0.40069,0.0
0.0027600,0.16055,0.44005,0.0
0.0027800,0.35144,0.45593,1.0
0.0028000,0.51487,0.44798,0.0
0.0028200,0.63926,0.41715,0.0
0.0028400,0.72491,0.36557,0.0
0.0028600,0.77887,0.29634,0.0
0.0028800,0.80573,0.21336,0.0
0.0029000,0.80178,0.12101,0.0
0.0029200,0.75694,0.02397,0.0
0.0029400,0.66326,-0.07305,0.0
0.0029600,0.52321,-0.16550,0.0
0.0029800,0.35135,-0.24920,0.0
0.0030000,0.16783,-0.32042,0.0
0.0030200,-0.01142,-0.37609,0.0
0.0030400,-0.18059,-0.41377,0.0
0.0030600,-0.34172,-0.43182,0.0
0.0030800,-0.49638,-0.42939,0.0
0.0031000,-0.63799,-0.40646,0.0
0.0031200,-0.75120,-0.36388,0.0
0.0031400,-0.81894,-0.30336,0.0
0.0031600,-0.83200,-0.22742,0.0
0.0031800,-0.79398,-0.13939,0.0
0.0032000,-0.71780,-0.04327,0.0
0.0032200,-0.61654,0.05640,0.0
0.0032400,-0.49570,0.15470,0.0
0.0032600,-0.35262,0.24659,0.0
0.0032800,-0.18347,0.32716,0.0
0.0033000,0.00802,0.39189,0.0
0.0033200,0.20693,0.43698,0.0
0.0033400,0.39191,0.45956,1.0
0.0033600,0.54494,0.45796,0.0
0.0033800,0.65890,0.43185,0.0
0.0034000,0.73737,0.38228,0.0
0.0034200,0.78724,0.31172,0.0
0.0034400,0.80993,0.22390,0.0
0.0034600,0.79824,0.12363,0.0
0.0034800,0.74144,0.01648,0.0
0.0035000,0.63449,-0.09155,0.0
0.0035200,0.48449,-0.19440,0.0
0.0035400,0.30902,-0.28634,0.0
0.0035600,0.12755,-0.36235,0.0
0.0035800,-0.04766,-0.41839,0.0
0.0036000,-0.21452,-0.45164,0.0
0.0036200,-0.37596,-0.46066,0.0
0.0036400,-0.53091,-0.44538,0.0
0.0036600,-0.66885,-0.40710,0.0
0.0036800,-0.77239,-0.34833,0.0
0.0037000,-0.82612,-0.27260,0.0
0.0037200,-0.82527,-0.18417,0.0
0.0037400,-0.77748,-0.08781,0.0
0.0037600,-0.69658,0.01151,0.0
0.0037800,-0.59305,0.10887,0.0
0.0038000,-0.46861,0.19964,0.0
0.0038200,-0.31884,0.27967,0.0
0.0038400,-0.14174,0.34543,0.0
0.0038600,0.05473,0.39411,0.0
0.0038800,0.25223,0.42373,0.0
0.0039000,0.42944,0.43310,1.0
0.0039200,0.57180,0.42192,0.0
0.0039400,0.67656,0.39072,0.0
0.0039600,0.74941,0.34083,0.0
0.0039800,0.79572,0.27439,0.0
0.0040000,0.81319,0.19427,0.0
0.0040200,0.79197,0.10400,0.0
0.0040400,0.72205,0.00764,0.0
0.0040600,0.60238,-0.09031,0.0
0.0040800,0.44442,-0.18511,0.0
0.0041000,0.26749,-0.27200,0.0
0.0041200,0.08902,-0.34640,0.0
0.0041400,-0.08282,-0.40418,0.0
0.0041600,-0.24881,-0.44194,0.0
0.0041800,-0.41130,-0.45719,0.0
0.0042000,-0.56572,-0.44862,0.0
0.0042200,-0.69797,-0.41617,0.0
0.0042400,-0.78993,-0.36117,0.0
0.0042600,-0.82919,-0.28626,0.0
0.0042800,-0.81565,-0.19529,0.0
0.0043000,-0.76006,-0.09316,0.0
0.0043200,-0.67568,0.01452,0.0
0.0043400,-0.56958,0.12175,0.0
0.0043600,-0.44011,0.22251,0.0
0.0043800,-0.28246,0.31114,0.0
0.0044000,-0.09769,0.38271,0.0
0.0044200,0.10191,0.43332,0.0
0.0044400,0.29570,0.46034,0.0
0.0044600,0.46379,0.46255,1.0
0.0044800,0.59584,0.44017,0.0
0.0045000,0.69292,0.39480,0.0
0.0045200,0.76144,0.32933,0.0
0.0045400,0.80408,0.24762,0.0
0.0045600,0.81484,0.15431,0.0
0.0045800,0.78234,0.05451,0.0
0.0046000,0.69875,-0.04656,0.0
0.0046200,0.56751,-0.14380,0.0
0.0046400,0.40382,-0.23250,0.0
0.0046600,0.22724,-0.30855,0.0
0.0046800,0.05207,-0.36861,0.0
0.0047000,-0.11750,-0.41017,0.0
0.0047200,-0.28395,-0.43163,0.0
0.0047400,-0.44768,-0.43232,0.0
0.0047600,-0.60019,-0.41245,0.0
0.0047800,-0.72456,-0.37307,0.0
0.0048000,-0.80346,-0.31605,0.0
0.0048200,-0.82846,-0.24395,0.0
0.0048400,-0.80390,-0.15995,0.0
0.0048600,-0.74233,-0.06781,0.0
0.0048800,-0.65513,0.02835,0.0
0.0049000,-0.54558,0.12409,0.0
0.0049200,-0.40956,0.21488,0.0
0.0049400,-0.24330,0.29623,0.0
0.0049600,-0.05180,0.36395,0.0
0.0049800,0.14874,0.41433,0.0
0.0050000,0.33669,0.44439,1.0
0.0050200,0.49496,0.45208,0.0
0.0050400,0.61763,0.43645,0.0
0.0050600,0.70863,0.39777,0.0
0.0050800,0.77364,0.33761,0.0
0.0051000,0.81188,0.25878,0.0
0.0051200,0.81415,0.16525,0.0
0.0051400,0.76891,0.06196,0.0
0.0051600,0.67172,-0.04551,0.0
0.0051800,0.53064,-0.15119,0.0
0.0052000,0.36345,-0.24914,0.0
0.0052200,0.18852,-0.33384,0.0
0.0052400,0.01633,-0.40050,0.0
0.0052600,-0.15236,-0.44538,0.0
0.0052800,-0.32028,-0.46606,0.0
0.0053000,-0.48481,-0.46154,0.0
0.0053200,-0.63353,-0.43230,0.0
0.0053400,-0.74793,-0.38026,0.0
0.0053600,-0.81286,-0.30859,0.0
0.0053800,-0.82444,-0.22150,0.0
0.0054000,-0.79075,-0.12395,0.0
0.0054200,-0.72470,-0.02130,0.0
0.0054400,-0.63471,0.08096,0.0
0.0054600,-0.52041,0.17759,0.0
0.0054800,-0.37646,0.26382,0.0
0.0055000,-0.20145,0.33560,0.0
0.0055200,-0.00474,0.38977,0.0
0.0055400,0.19438,0.42411,0.0
0.0055600,0.37481,0.43741,1.0
0.0055800,0.52320,0.42948,0.0
0.0056000,0.63783,0.40103,0.0
0.0056200,0.72419,0.35367,0.0
0.0056400,0.78593,0.28975,0.0
0.0056600,0.81851,0.21226,0.0
0.0056800,0.81042,0.12472,0.0
0.0057000,0.75147,0.03108,0.0
0.0057200,0.64144,-0.06445,0.0
0.0057400,0.49258,-0.15754,0.0
0.0057600,0.32390,-0.24382,0.0
0.0057800,0.15133,-0.31916,0.0
0.0058000,-0.01875,-0.37975,0.0
0.0058200,-0.18796,-0.42233,0.0
0.0058400,-0.35789,-0.44439,0.0
0.0058600,-0.52216,-0.44433,0.0
0.0058800,-0.66494,-0.42159,0.0
0.0059000,-0.76758,-0.37678,0.0
0.0059200,-0.81827,-0.31174,0.0
0.0059400,-0.81781,-0.22943,0.0
0.0059600,-0.77689,-0.13391,0.0
0.0059800,-0.70734,-0.03013,0.0
0.0060000,-0.61399,0.07638,0.0
0.0060200,-0.49343,0.17976,0.0
0.0060400,-0.34049,0.27421,0.0
0.0060600,-0.15724,0.35438,0.0
0.0060800,0.04268,0.41565,0.0
0.0061000,0.23810,0.45451,0.0
0.0061200,0.40988,0.46874,1.0
0.0061400,0.54896,0.45759,0.0
0.0061600,0.65710,0.42178,0.0
0.0061800,0.73990,0.36349,0.0
0.0062000,0.79800,0.28619,0.0
0.0062200,0.82323,0.19435,0.0
0.0062400,0.80310,0.09320,0.0
0.0062600,0.73006,-0.01163,0.0
0.0062800,0.60854,-0.11449,0.0
0.0063000,0.45413,-0.21000,0.0
0.0063200,0.28558,-0.29337,0.0
0.0063400,0.11540,-0.36061,0.0
0.0063600,-0.05380,-0.40872,0.0
0.0063800,-0.22475,-0.43579,0.0
0.0064000,-0.39664,-0.44098,0.0
0.0064200,-0.55901,-0.42455,0.0
0.0064400,-0.69366,-0.38774,0.0
0.0064600,-0.78320,-0.33265,0.0
0.0064800,-0.82008,-0.26212,0.0
0.0065000,-0.80931,-0.17957,0.0
0.0065200,-0.76284,-0.08885,0.0
0.0065400,-0.69018,0.00590,0.0
0.0065600,-0.59238,0.10041,0.0
0.0065800,-0.46402,0.19041,0.0
0.0066000,-0.30155,0.27178,0.0
0.0066200,-0.11123,0.34068,0.0
0.0066400,0.08962,0.39374,0.0
0.0066600,0.27936,0.42819,0.0
0.0066800,0.44200,0.44200,1.0
0.0067000,0.57286,0.43403,0.0
0.0067200,0.67602,0.40417,0.0
0.0067400,0.75585,0.35338,0.0
0.0067600,0.80931,0.28373,0.0
0.0067800,0.82533,0.19837,0.0
0.0068000,0.79181,0.10143,0.0
0.0068200,0.70498,-0.00219,0.0
0.0068400,0.57379,-0.10702,0.0
0.0068600,0.41598,-0.20737,0.0
0.0068800,0.24863,-0.29764,0.0
0.0069000,0.08029,-0.37268,0.0
0.0069200,-0.08944,-0.42812,0.0
0.0069400,-0.26299,-0.46067,0.0
0.0069600,-0.43611,-0.46836,0.0
0.0069800,-0.59458,-0.45068,0.0
0.0070000,-0.71905,-0.40859,0.0
0.0070200,-0.79478,-0.34452,0.0
0.0070400,-0.81887,-0.26217,0.0
0.0070600,-0.79966,-0.16625,0.0
0.0070800,-0.74891,-0.06221,0.0
0.0071000,-0.67289,0.04414,0.0
0.0071200,-0.56921,0.14697,0.0
0.0071400,-0.43175,0.24085,0.0
0.0071600,-0.25983,0.32094,0.0
0.0071800,-0.06415,0.38337,0.0
