time,CH1,CH2,trigger
0.0016600,0.56877,-0.25441,0.0
0.0016800,0.43378,-0.32884,0.0
0.0017000,0.27907,-0.39664,0.0
0.0017200,0.10777,-0.45623,0.0
0.0017400,-0.06908,-0.50601,0.0
0.0017600,-0.23805,-0.54443,0.0
0.0017800,-0.39070,-0.57009,0.0
0.0018000,-0.52705,-0.58181,0.0
0.0018200,-0.65270,-0.57871,0.0
0.0018400,-0.77173,-0.56039,0.0
0.0018600,-0.88111,-0.52693,0.0
0.0018800,-0.97080,-0.47895,0.0
0.0019000,-1.02971,-0.41767,0.0
0.0019200,-1.05280,-0.34482,0.0
0.0019400,-1.04403,-0.26260,0.0
0.0019600,-1.01269,-0.17354,0.0
0.0019800,-0.96623,-0.08041,0.0
0.0020000,-0.90489,0.01395,0.0
0.0020200,-0.82237,0.10679,0.0
0.0020400,-0.71206,0.19552,0.0
0.0020600,-0.57386,0.27789,0.0
0.0020800,-0.41634,0.35200,0.0
0.0021000,-0.25257,0.41634,0.0
0.0021200,-0.09268,0.46980,0.0
0.0021400,0.06110,0.51161,0.0
0.0021600,0.21318,0.54131,0.0
0.0021800,0.36814,0.55867,0.0
0.0022000,0.52424,0.56363,0.0
0.0022200,0.67180,0.55624,0.0
0.0022400,0.79800,0.53667,0.0
0.0022600,0.89424,0.50516,0.0
0.0022800,0.96066,0.46209,0.0
0.0023000,1.00412,0.40799,0.0
0.0023200,1.03154,0.34364,0.0
0.0023400,1.04351,0.27007,0.0
0.0023600,1.03332,0.18866,0.0
0.0023800,0.99207,0.10113,0.0
0.0024000,0.91597,0.00956,1.0
0.0024200,0.81014,-0.08366,1.0
0.0024400,0.68596,-0.17591,0.0
0.0024600,0.55405,-0.26446,0.0
0.0024800,0.41813,-0.34655,0.0
0.0025000,0.27457,-0.41962,0.0
0.0025200,0.11790,-0.48136,0.0
0.0025400,-0.05215,-0.52989,0.0
0.0025600,-0.22740,-0.56384,0.0
0.0025800,-0.39456,-0.58239,0.0
0.0026000,-0.54244,-0.58533,0.0
0.0026200,-0.66773,-0.57299,0.0
0.0026400,-0.77479,-0.54620,0.0
0.0026600,-0.86984,-0.50618,0.0
0.0026800,-0.95390,-0.45446,0.0
0.0027000,-1.02024,-0.39275,0.0
0.0027200,-1.05808,-0.32284,0.0
0.0027400,-1.05997,-0.24653,0.0
0.0027600,-1.02699,-0.16557,0.0
0.0027800,-0.96784,-0.08161,0.0
0.0028000,-0.89256,0.00374,0.0
0.0028200,-0.80563,0.08895,0.0
0.0028400,-0.70384,0.17247,0.0
0.0028600,-0.58050,0.25275,0.0
0.0028800,-0.43272,0.32817,0.0
0.0029000,-0.26603,0.39705,0.0
0.0029200,-0.09282,0.45765,0.0
0.0029400,0.07439,0.50825,0.0
0.0029600,0.22962,0.54720,0.0
0.0029800,0.37504,0.57301,0.0
0.0030000,0.51627,0.58447,0.0
0.0030200,0.65511,0.58077,0.0
0.0030400,0.78548,0.56156,0.0
0.0030600,0.89558,0.52705,0.0
0.0030800,0.97480,0.47802,0.0
0.0031000,1.02016,0.41580,0.0
0.0031200,1.03708,0.34227,0.0
0.0031400,1.03427,0.25970,0.0
0.0031600,1.01645,0.17070,0.0
0.0031800,0.98060,0.07801,0.0
0.0032000,0.91876,-0.01559,1.0
0.0032200,0.82504,-0.10744,1.0
0.0032400,0.70146,-0.19510,0.0
0.0032600,0.55818,-0.27646,0.0
0.0032800,0.40769,-0.34974,0.0
0.0033000,0.25764,-0.41357,0.0
0.0033200,0.10755,-0.46689,0.0
0.0033400,-0.04792,-0.50895,0.0
0.0033600,-0.21186,-0.53927,0.0
0.0033800,-0.37971,-0.55752,0.0
0.0034000,-0.53975,-0.56352,0.0
0.0034200,-0.67928,-0.55720,0.0
0.0034400,-0.79166,-0.53855,0.0
0.0034600,-0.87899,-0.50772,0.0
0.0034800,-0.94827,-0.46498,0.0
0.0035000,-1.00417,-0.41082,0.0
0.0035200,-1.04399,-0.34603,0.0
0.0035400,-1.05874,-0.27169,0.0
0.0035600,-1.03957,-0.18929,0.0
0.0035800,-0.98451,-0.10068,0.0
0.0036000,-0.90044,-0.00810,0.0
0.0036200,-0.79864,0.08593,0.0
0.0036400,-0.68737,0.17869,0.0
0.0036600,-0.56728,0.26737,0.0
0.0036800,-0.43296,0.34921,0.0
0.0037000,-0.27955,0.42165,0.0
0.0037200,-0.10917,0.48250,0.0
0.0037400,0.06783,0.52998,0.0
0.0037600,0.23793,0.56286,0.0
0.0037800,0.39179,0.58049,0.0
0.0038000,0.52852,0.58276,0.0
0.0038200,0.65340,0.57010,0.0
0.0038400,0.77113,0.54337,0.0
0.0038600,0.87967,0.50380,0.0
0.0038800,0.96963,0.45286,0.0
0.0039000,1.02971,0.39214,0.0
0.0039200,1.05398,0.32330,0.0
0.0039400,1.04547,0.24801,0.0
0.0039600,1.01328,0.16785,0.0
0.0039800,0.96552,0.08440,0.0
0.0040000,0.90342,-0.00083,1.0
0.0040200,0.82128,-0.08631,1.0
0.0040400,0.71219,-0.17046,0.0
0.0040600,0.57511,-0.25164,0.0
0.0040800,0.41774,-0.32811,0.0
0.0041000,0.25304,-0.39804,0.0
0.0041200,0.09186,-0.45957,0.0
0.0041400,-0.06258,-0.51084,0.0
0.0041600,-0.21417,-0.55010,0.0
0.0041800,-0.36788,-0.57583,0.0
0.0042000,-0.52292,-0.58684,0.0
0.0042200,-0.67045,-0.58236,0.0
0.0042400,-0.79765,-0.56216,0.0
0.0042600,-0.89517,-0.52657,0.0
0.0042800,-0.96214,-0.47653,0.0
0.0043000,-1.00502,-0.41350,0.0
0.0043200,-1.03116,-0.33947,0.0
0.0043400,-1.04214,-0.25679,0.0
0.0043600,-1.03203,-0.16807,0.0
0.0043800,-0.99185,-0.07601,0.0
0.0044000,-0.91700,0.01669,0.0
0.0044200,-0.81161,0.10748,0.0
0.0044400,-0.68675,0.19409,0.0
0.0044600,-0.55354,0.27452,0.0
0.0044800,-0.41671,0.34715,0.0
0.0045000,-0.27335,0.41067,0.0
0.0045200,-0.11781,0.46407,0.0
0.0045400,0.05103,0.50660,0.0
0.0045600,0.22594,0.53770,0.0
0.0045800,0.39388,0.55695,0.0
0.0046000,0.54307,0.56402,0.0
0.0046200,0.66917,0.55870,0.0
0.0046400,0.77594,0.54086,0.0
0.0046600,0.86980,0.51052,0.0
0.0046800,0.95271,0.46789,0.0
0.0047000,1.01881,0.41345,0.0
0.0047200,1.05752,0.34801,0.0
0.0047400,1.06071,0.27277,0.0
0.0047600,1.02846,0.18931,0.0
0.0047800,0.96890,0.09965,0.0
0.0048000,0.89239,0.00616,1.0
0.0048200,0.80436,-0.08853,1.0
0.0048400,0.70245,-0.18160,0.0
0.0048600,0.58007,-0.27018,0.0
0.0048800,0.43357,-0.35155,0.0
0.0049000,0.26751,-0.42320,0.0
0.0049200,0.09379,-0.48305,0.0
0.0049400,-0.07468,-0.52946,0.0
0.0049600,-0.23095,-0.56134,0.0
0.0049800,-0.37638,-0.57817,0.0
0.0050000,-0.51658,-0.57996,0.0
0.0050200,-0.65416,-0.56719,0.0
0.0050400,-0.78400,-0.54075,0.0
0.0050600,-0.89471,-0.50183,0.0
0.0050800,-0.97522,-0.45180,0.0
0.0051000,-1.02154,-0.39213,0.0
0.0051200,-1.03836,-0.32435,0.0
0.0051400,-1.03446,-0.24997,0.0
0.0051600,-1.01540,-0.17046,0.0
0.0051800,-0.97912,-0.08730,0.0
0.0052000,-0.91800,-0.00197,0.0
0.0052200,-0.82558,0.08398,0.0
0.0052400,-0.70289,0.16892,0.0
0.0052600,-0.55938,0.25110,0.0
0.0052800,-0.40775,0.32865,0.0
0.0053000,-0.25650,0.39958,0.0
0.0053200,-0.10609,0.46190,0.0
0.0053400,0.04857,0.51365,0.0
0.0053600,0.21120,0.55301,0.0
0.0053800,0.37825,0.57844,0.0
0.0054000,0.53863,0.58880,0.0
0.0054200,0.67935,0.58340,0.0
0.0054400,0.79288,0.56214,0.0
0.0054600,0.88041,0.52550,0.0
0.0054800,0.94880,0.47455,0.0
0.0055000,1.00340,0.41088,0.0
0.0055200,1.04251,0.33657,0.0
0.0055400,1.05770,0.25399,0.0
0.0055600,1.03977,0.16575,0.0
0.0055800,0.98580,0.07449,0.0
0.0056000,0.90182,-0.01720,1.0
0.0056200,0.79904,-0.10692,1.0
0.0056400,0.68649,-0.19253,0.0
0.0056600,0.56580,-0.27218,0.0
0.0056800,0.43202,-0.34434,0.0
0.0057000,0.27987,-0.40776,0.0
0.0057200,0.11052,-0.46147,0.0
0.0057400,-0.06651,-0.50466,0.0
0.0057600,-0.23765,-0.53668,0.0
0.0057800,-0.39277,-0.55698,0.0
0.0058000,-0.53000,-0.56511,0.0
0.0058200,-0.65424,-0.56070,0.0
0.0058400,-0.77068,-0.54349,0.0
0.0058600,-0.87827,-0.51343,0.0
0.0058800,-0.96837,-0.47069,0.0
0.0059000,-1.02956,-0.41576,0.0
0.0059200,-1.05505,-0.34951,0.0
0.0059400,-1.04694,-0.27326,0.0
0.0059600,-1.01401,-0.18873,0.0
0.0059800,-0.96495,-0.09808,0.0
0.0060000,-0.90199,-0.00380,0.0
0.0060200,-0.82009,0.09135,0.0
0.0060400,-0.71217,0.18450,0.0
0.0060600,-0.57626,0.27277,0.0
0.0060800,-0.41919,0.35348,0.0
0.0061000,-0.25366,0.42421,0.0
0.0061200,-0.09117,0.48300,0.0
0.0061400,0.06404,0.52835,0.0
0.0061600,0.21528,0.55933,0.0
0.0061800,0.36778,0.57553,0.0
0.0062000,0.52169,0.57704,0.0
0.0062200,0.66904,0.56440,0.0
0.0062400,0.79715,0.53846,0.0
0.0062600,0.89597,0.50035,0.0
0.0062800,0.96362,0.45132,0.0
0.0063000,1.00603,0.39273,0.0
0.0063200,1.03092,0.32595,0.0
0.0063400,1.04084,0.25234,0.0
0.0063600,1.03066,0.17329,0.0
0.0063800,0.99148,0.09020,0.0
0.0064000,0.91790,0.00456,1.0
0.0064200,0.81310,-0.08207,1.0
0.0064400,0.68767,-0.16794,0.0
0.0064600,0.55318,-0.25118,0.0
0.0064800,0.41535,-0.32977,0.0
0.0065000,0.27204,-0.40160,0.0
0.0065200,0.11756,-0.46455,0.0
0.0065400,-0.05003,-0.51656,0.0
0.0065600,-0.22446,-0.55579,0.0
0.0065800,-0.39307,-0.58072,0.0
0.0066000,-0.54355,-0.59026,0.0
0.0066200,-0.67058,-0.58386,0.0
0.0066400,-0.77719,-0.56152,0.0
0.0066600,-0.86992,-0.52389,0.0
0.0066800,-0.95161,-0.47217,0.0
0.0067000,-1.01734,-0.40805,0.0
0.0067200,-1.05682,-0.33367,0.0
0.0067400,-1.06132,-0.25142,0.0
0.0067600,-1.02990,-0.16385,0.0
0.0067800,-0.97007,-0.07352,0.0
0.0068000,-0.89239,0.01711,0.0
0.0068200,-0.80319,0.10578,0.0
0.0068400,-0.70102,0.19049,0.0
0.0068600,-0.57948,0.26952,0.0
0.0068800,-0.43429,0.34142,0.0
0.0069000,-0.26898,0.40499,0.0
0.0069200,-0.09487,0.45920,0.0
0.0069400,0.07482,0.50321,0.0
0.0069600,0.23220,0.53624,0.0
0.0069800,0.37778,0.55762,0.0
0.0070000,0.51704,0.56674,0.0
0.0070200,0.65333,0.56309,0.0
0.0070400,0.78252,0.54633,0.0
0.0070600,0.89372,0.51632,0.0
0.0070800,0.97549,0.47325,0.0
0.0071000,1.02286,0.41764,0.0
0.0071200,1.03971,0.35046,0.0
0.0071400,1.03480,0.27315,0.0
0.0071600,1.01446,0.18757,0.0
0.0071800,0.97764,0.09603,0.0
